"url","title","original_format","online_formats","subjects","date","description","contributors","locations","partof","access_restricted","id","image_url","thumb_url","resource_count","resource_url","filename"
"https://www.loc.gov/item/muscolwell-200224996/","Larry Colwell dance photographs: Studio or publicity photos: Unidentified ballet dancers","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224996","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224996:muscolwell-200224996.0001/full/pct:100/0/default.jpg#h=4131&w=3355","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224996:muscolwell-200224996.0001/full/pct:6.25/0/default.jpg#h=258&w=209","6","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224996:muscolwell-200224996.0001/full/pct:100/0/default.jpg#h=4131&w=3355","muscolwell-200224996-0.jpg"
"https://www.loc.gov/item/muscolwell-200224997/","Larry Colwell dance photographs: Studio or publicity photos: Unidentified dancer","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224997","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224997:muscolwell-200224997.0001/full/pct:100/0/default.jpg#h=4164&w=3377","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224997:muscolwell-200224997.0001/full/pct:6.25/0/default.jpg#h=260&w=211","3","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224997:muscolwell-200224997.0001/full/pct:100/0/default.jpg#h=4164&w=3377","muscolwell-200224997-0.jpg"
"https://www.loc.gov/item/muscolwell-200224998/","Larry Colwell dance photographs: Studio or publicity photos: Unidentified dancer","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224998","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224998:muscolwell-200224998.0001/full/pct:100/0/default.jpg#h=4158&w=3370","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224998:muscolwell-200224998.0001/full/pct:6.25/0/default.jpg#h=259&w=210","3","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224998:muscolwell-200224998.0001/full/pct:100/0/default.jpg#h=4158&w=3370","muscolwell-200224998-0.jpg"
"https://www.loc.gov/item/muscolwell-200225024/","Larry Colwell dance photographs: Art photographs: Still images","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225024","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225024:muscolwell-200225024.0001/full/pct:100/0/default.jpg#h=3373&w=2166","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225024:muscolwell-200225024.0001/full/pct:12.5/0/default.jpg#h=421&w=270","3","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225024:muscolwell-200225024.0001/full/pct:100/0/default.jpg#h=3373&w=2166","muscolwell-200225024-0.jpg"
"https://www.loc.gov/item/muscolwell-200224991/","Larry Colwell dance photographs: Studio or publicity photos: Wilde, Patricia, with unidentified partner","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224991","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224991:muscolwell-200224991.0001/full/pct:100/0/default.jpg#h=4141&w=3391","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224991:muscolwell-200224991.0001/full/pct:6.25/0/default.jpg#h=258&w=211","6","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224991:muscolwell-200224991.0001/full/pct:100/0/default.jpg#h=4141&w=3391","muscolwell-200224991-0.jpg"
"https://www.loc.gov/item/muscolwell-200224992/","Larry Colwell dance photographs: Studio or publicity photos: Wilde, Patricia","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224992","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224992:muscolwell-200224992.0001/full/pct:100/0/default.jpg#h=4161&w=3356","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224992:muscolwell-200224992.0001/full/pct:6.25/0/default.jpg#h=260&w=209","3","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224992:muscolwell-200224992.0001/full/pct:100/0/default.jpg#h=4161&w=3356","muscolwell-200224992-0.jpg"
"https://www.loc.gov/item/muscolwell-200224993/","Larry Colwell dance photographs: Studio or publicity photos: Wilde, Patricia","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224993","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224993:muscolwell-200224993.0001/full/pct:100/0/default.jpg#h=4141&w=3333","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224993:muscolwell-200224993.0001/full/pct:6.25/0/default.jpg#h=258&w=208","10","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224993:muscolwell-200224993.0001/full/pct:100/0/default.jpg#h=4141&w=3333","muscolwell-200224993-0.jpg"
"https://www.loc.gov/item/muscolwell-200224999/","Larry Colwell dance photographs: Rehearsal photos: Balanchine, George, with Tanaquil Le Clercq and other dancers","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966;larry colwell dance photographs, 1944-1966: rehearsal photos","false","muscolwell-200224999","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224999:muscolwell-200224999.0001/full/pct:100/0/default.jpg#h=5590&w=4450","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224999:muscolwell-200224999.0001/full/pct:6.25/0/default.jpg#h=349&w=278","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224999:muscolwell-200224999.0001/full/pct:100/0/default.jpg#h=5590&w=4450","muscolwell-200224999-0.jpg"
"https://www.loc.gov/item/muscolwell-200225000/","Larry Colwell dance photographs: Rehearsal photos: Balanchine, George, with Tanaquil Le Clercq, Nicholas Magallanes, and other dancers","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966;larry colwell dance photographs, 1944-1966: rehearsal photos","false","muscolwell-200225000","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225000:muscolwell-200225000.0001/full/pct:100/0/default.jpg#h=5624&w=4440","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225000:muscolwell-200225000.0001/full/pct:6.25/0/default.jpg#h=351&w=277","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225000:muscolwell-200225000.0001/full/pct:100/0/default.jpg#h=5624&w=4440","muscolwell-200225000-0.jpg"
"https://www.loc.gov/item/muscolwell-200225001/","Larry Colwell dance photographs: Rehearsal photos: Danilova, Alexandra","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966;larry colwell dance photographs, 1944-1966: rehearsal photos","false","muscolwell-200225001","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225001:muscolwell-200225001.0001/full/pct:100/0/default.jpg#h=5686&w=4499","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225001:muscolwell-200225001.0001/full/pct:6.25/0/default.jpg#h=355&w=281","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225001:muscolwell-200225001.0001/full/pct:100/0/default.jpg#h=5686&w=4499","muscolwell-200225001-0.jpg"
"https://www.loc.gov/item/muscolwell-200225005/","Larry Colwell dance photographs: Art photographs: Ballet Russe de Monte Carlo, Les Sylphides","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225005","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225005:muscolwell-200225005.0001/full/pct:100/0/default.jpg#h=4410&w=5580","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225005:muscolwell-200225005.0001/full/pct:6.25/0/default.jpg#h=275&w=348","4","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225005:muscolwell-200225005.0001/full/pct:100/0/default.jpg#h=4410&w=5580","muscolwell-200225005-0.jpg"
"https://www.loc.gov/item/muscolwell-200225012/","Larry Colwell dance photographs: Art photographs: New York City Ballet, Con Amore","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225012","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225012:muscolwell-200225012.0001/full/pct:100/0/default.jpg#h=4416&w=5554","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225012:muscolwell-200225012.0001/full/pct:6.25/0/default.jpg#h=276&w=347","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225012:muscolwell-200225012.0001/full/pct:100/0/default.jpg#h=4416&w=5554","muscolwell-200225012-0.jpg"
"https://www.loc.gov/item/muscolwell-200225016/","Larry Colwell dance photographs: Art photographs: New York City Ballet, Swan Lake","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225016","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225016:muscolwell-200225016.0001/full/pct:100/0/default.jpg#h=3908&w=5616","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225016:muscolwell-200225016.0001/full/pct:6.25/0/default.jpg#h=244&w=351","6","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225016:muscolwell-200225016.0001/full/pct:100/0/default.jpg#h=3908&w=5616","muscolwell-200225016-0.jpg"
"https://www.loc.gov/item/muscolwell-200225010/","Larry Colwell dance photographs: Art photographs: Johnson, Virginia","photo, print, drawing","image","photographs","1946","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225010","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225010:muscolwell-200225010.0001/full/pct:100/0/default.jpg#h=7869&w=6286","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225010:muscolwell-200225010.0001/full/pct:6.25/0/default.jpg#h=491&w=392","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225010:muscolwell-200225010.0001/full/pct:100/0/default.jpg#h=7869&w=6286","muscolwell-200225010-0.jpg"
"https://www.loc.gov/item/muscolwell-200225009/","Larry Colwell dance photographs: Art photographs: Ballet Russe de Monte Carlo, unidentified ballet","photo, print, drawing","image","photographs","1956","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225009","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225009:muscolwell-200225009.0001/full/pct:100/0/default.jpg#h=6052&w=7679","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225009:muscolwell-200225009.0001/full/pct:6.25/0/default.jpg#h=378&w=479","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225009:muscolwell-200225009.0001/full/pct:100/0/default.jpg#h=6052&w=7679","muscolwell-200225009-0.jpg"
"https://www.loc.gov/item/muscolwell-200225017/","Larry Colwell dance photographs: Art photographs: Youskevitch, Igor","photo, print, drawing","image","photographs","1956","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225017","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225017:muscolwell-200225017.0001/full/pct:100/0/default.jpg#h=7688&w=6087","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225017:muscolwell-200225017.0001/full/pct:6.25/0/default.jpg#h=480&w=380","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225017:muscolwell-200225017.0001/full/pct:100/0/default.jpg#h=7688&w=6087","muscolwell-200225017-0.jpg"
"https://www.loc.gov/item/muscolwell-200225003/","Larry Colwell dance photographs: Art photographs: Ballet Russe de Monte Carlo, Blue Danube","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225003","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225003:muscolwell-200225003.0001/full/pct:100/0/default.jpg#h=6412&w=8003","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225003:muscolwell-200225003.0001/full/pct:6.25/0/default.jpg#h=400&w=500","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225003:muscolwell-200225003.0001/full/pct:100/0/default.jpg#h=6412&w=8003","muscolwell-200225003-0.jpg"
"https://www.loc.gov/item/muscolwell-200225004/","Larry Colwell dance photographs: Art photographs: Ballet Russe de Monte Carlo, La Dame à la licorne [The Lady and the Unicorn]","photo, print, drawing","image","photographs","1956","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225004","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225004:muscolwell-200225004.0001/full/pct:100/0/default.jpg#h=6112&w=7696","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225004:muscolwell-200225004.0001/full/pct:6.25/0/default.jpg#h=382&w=481","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225004:muscolwell-200225004.0001/full/pct:100/0/default.jpg#h=6112&w=7696","muscolwell-200225004-0.jpg"
"https://www.loc.gov/item/muscolwell-200225007/","Larry Colwell dance photographs: Art photographs: Ballet Russe de Monte Carlo, Showboat","photo, print, drawing","image","photographs","1954","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225007","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225007:muscolwell-200225007.0001/full/pct:100/0/default.jpg#h=7690&w=6134","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225007:muscolwell-200225007.0001/full/pct:6.25/0/default.jpg#h=480&w=383","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225007:muscolwell-200225007.0001/full/pct:100/0/default.jpg#h=7690&w=6134","muscolwell-200225007-0.jpg"
"https://www.loc.gov/item/muscolwell-200225008/","Larry Colwell dance photographs: Art photographs: Ballet Russe de Monte Carlo, unidentified ballet","photo, print, drawing","image","photographs","1947","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225008","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225008:muscolwell-200225008.0001/full/pct:100/0/default.jpg#h=6079&w=7667","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225008:muscolwell-200225008.0001/full/pct:6.25/0/default.jpg#h=379&w=479","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225008:muscolwell-200225008.0001/full/pct:100/0/default.jpg#h=6079&w=7667","muscolwell-200225008-0.jpg"
"https://www.loc.gov/item/muscolwell-200225006/","Larry Colwell dance photographs: Art photographs: Ballet Russe de Monte Carlo, Mikado","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225006","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225006:muscolwell-200225006.0001/full/pct:100/0/default.jpg#h=6469&w=8118","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225006:muscolwell-200225006.0001/full/pct:6.25/0/default.jpg#h=404&w=507","4","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225006:muscolwell-200225006.0001/full/pct:100/0/default.jpg#h=6469&w=8118","muscolwell-200225006-0.jpg"
"https://www.loc.gov/item/muscolwell-200225018/","Larry Colwell dance photographs: Art photographs: [Ballet scene with two dancers, unidentifed]","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225018","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225018:muscolwell-200225018.0001/full/pct:100/0/default.jpg#h=7520&w=6013","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225018:muscolwell-200225018.0001/full/pct:6.25/0/default.jpg#h=470&w=375","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225018:muscolwell-200225018.0001/full/pct:100/0/default.jpg#h=7520&w=6013","muscolwell-200225018-0.jpg"
"https://www.loc.gov/item/muscolwell-200225019/","Larry Colwell dance photographs: Art photographs: [Ballet scene with three women, unidentified]","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225019","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225019:muscolwell-200225019.0001/full/pct:100/0/default.jpg#h=8076&w=6499","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225019:muscolwell-200225019.0001/full/pct:6.25/0/default.jpg#h=504&w=406","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225019:muscolwell-200225019.0001/full/pct:100/0/default.jpg#h=8076&w=6499","muscolwell-200225019-0.jpg"
"https://www.loc.gov/item/muscolwell-200225020/","Larry Colwell dance photographs: Art photographs: [Masked dancers, unidentified]","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225020","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225020:muscolwell-200225020.0001/full/pct:100/0/default.jpg#h=8050&w=6464","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225020:muscolwell-200225020.0001/full/pct:6.25/0/default.jpg#h=503&w=404","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225020:muscolwell-200225020.0001/full/pct:100/0/default.jpg#h=8050&w=6464","muscolwell-200225020-0.jpg"
"https://www.loc.gov/item/muscolwell-200225021/","Larry Colwell dance photographs: Art photographs: [Stage scene, unidentified]","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225021","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225021:muscolwell-200225021.0001/full/pct:100/0/default.jpg#h=6480&w=8060","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225021:muscolwell-200225021.0001/full/pct:6.25/0/default.jpg#h=405&w=503","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225021:muscolwell-200225021.0001/full/pct:100/0/default.jpg#h=6480&w=8060","muscolwell-200225021-0.jpg"
"https://www.loc.gov/item/muscolwell-200225014/","Larry Colwell dance photographs: Art photographs: New York City Ballet, The Seasons","photo, print, drawing","image","photographs","1947","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225014","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225014:muscolwell-200225014.0001/full/pct:100/0/default.jpg#h=6078&w=7651","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225014:muscolwell-200225014.0001/full/pct:6.25/0/default.jpg#h=379&w=478","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225014:muscolwell-200225014.0001/full/pct:100/0/default.jpg#h=6078&w=7651","muscolwell-200225014-0.jpg"
"https://www.loc.gov/item/muscolwell-200225015/","Larry Colwell dance photographs: Art photographs: New York City Ballet, Serenade","photo, print, drawing","image","photographs","1953","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225015","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225015:muscolwell-200225015.0001/full/pct:100/0/default.jpg#h=7311&w=6299","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225015:muscolwell-200225015.0001/full/pct:6.25/0/default.jpg#h=456&w=393","2","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225015:muscolwell-200225015.0001/full/pct:100/0/default.jpg#h=7311&w=6299","muscolwell-200225015-0.jpg"
"https://www.loc.gov/item/muscolwell-200225011/","Larry Colwell dance photographs: Art photographs: New York City Ballet, Afternoon of a Faun","photo, print, drawing","image","photographs","1956","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225011","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225011:muscolwell-200225011.0001/full/pct:100/0/default.jpg#h=7997&w=6425","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225011:muscolwell-200225011.0001/full/pct:6.25/0/default.jpg#h=499&w=401","6","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225011:muscolwell-200225011.0001/full/pct:100/0/default.jpg#h=7997&w=6425","muscolwell-200225011-0.jpg"
"https://www.loc.gov/item/muscolwell-200225013/","Larry Colwell dance photographs: Art photographs: New York City Ballet, Fanfare","photo, print, drawing","image","photographs","1953","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: art photographs;larry colwell dance photographs, 1944-1966","false","muscolwell-200225013","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225013:muscolwell-200225013.0001/full/pct:100/0/default.jpg#h=7986&w=6352","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225013:muscolwell-200225013.0001/full/pct:6.25/0/default.jpg#h=499&w=397","4","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200225013:muscolwell-200225013.0001/full/pct:100/0/default.jpg#h=7986&w=6352","muscolwell-200225013-0.jpg"
"https://www.loc.gov/collections/larry-colwell-dance-photographs-1944-to-1966/about-this-collection/","Larry Colwell Dance Photographs, 1944-1966","collection","","writings;articles;performing arts;arts and culture;clippings (information artifacts);photographic prints;dance;black-and-white-negatives;music;contact sheets;promotional materials","1944","Photographs of dance and dancing are vital visual documentation of dance practices and performance in the United States. This digital collection represents the entire contents of the Music Division&rsquo;s collection of Larry Colwell Dance Photographs. In studio portraits, Colwell captured many ballet stars of the Ballet Russe de Monte Carlo and the New York City Ballet. He also developed a technique for photographing live dance whose aesthetic used blurring to connote the excitement of seeing the moving dancer.","barboza, anthony;colwell, larry","","music division;digital collections;larry colwell dance photographs, 1944-1966","false","collections-larry-colwell-dance-photographs-1944-to-1966-about-this-collection","https://www.loc.gov/static/collections/larry-colwell-dance-photographs-1944-to-1966/500_500.jpg","https://www.loc.gov/static/collections/larry-colwell-dance-photographs-1944-to-1966/500_500.jpg","1","https://www.loc.gov/static/collections/larry-colwell-dance-photographs-1944-to-1966/500_500.jpg","collections-larry-colwell-dance-photographs-1944-to-1966-about-this-collection-0.jpg"
