"url","title","original_format","online_formats","subjects","date","description","contributors","locations","partof","access_restricted","id","image_url","thumb_url","resource_count","resource_url","filename"
"https://www.loc.gov/item/gottlieb.02761/","[52nd Street, New York, N.Y., ca. July 1948]","photo, print, drawing","image","film negatives;graphic;cityscape photographs;fifty-second street (new york, n.y.)","1948-01-01","Graphic.   Cityscape Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  color. ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 464 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.02761","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02761:ver01:0001/full/pct:50.0/0/default.jpg#h=2003&w=2525","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02761:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02761:ver01:0001/full/pct:50.0/0/default.jpg#h=2003&w=2525","gottlieb.02761-0.jpg"
"https://www.loc.gov/item/gottlieb.02771/","[52nd Street, New York, N.Y., ca. 1948]","photo, print, drawing","image","film negatives;graphic;cityscape photographs;fifty-second street (new york, n.y.)","1948-01-01","Graphic.   Cityscape Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  color. ; 4 x 5 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 465 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.02771","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02771:ver01:0001/full/pct:50.0/0/default.jpg#h=1999&w=2508","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02771:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02771:ver01:0001/full/pct:50.0/0/default.jpg#h=1999&w=2508","gottlieb.02771-0.jpg"
"https://www.loc.gov/item/gottlieb.04831/","[Portrait of Stan Kenton and Buddy Childers, Richmond, Va., 1947 or 1948]","photo, print, drawing","image","portrait photographs;graphic;conductors (music);kenton, stan;trumpet players;pianists;film negatives;childers, buddy;cityscape photographs;jazz musicians","1947-01-01","Graphic.   Portrait Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  color. ; 4 x 5 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 162 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.04831","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04831:ver01:0001/full/pct:50.0/0/default.jpg#h=2001&w=2513","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04831:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04831:ver01:0001/full/pct:50.0/0/default.jpg#h=2001&w=2513","gottlieb.04831-0.jpg"
"https://www.loc.gov/item/gottlieb.04881/","[Portrait of Stan Kenton and Eddie Safranski, 1947 or 1948]","photo, print, drawing","image","stan kenton orchestra;portrait photographs;graphic;safranski, eddie;conductors (music);film negatives;kenton, stan;pianists;double bassists;cityscape photographs;jazz musicians","1947-01-01","Graphic.   Portrait Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  color. ; 4 x 5 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 180 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.04881","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04881:ver01:0001/full/pct:50.0/0/default.jpg#h=2461&w=1983","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04881:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04881:ver01:0001/full/pct:50.0/0/default.jpg#h=2461&w=1983","gottlieb.04881-0.jpg"
"https://www.loc.gov/item/gottlieb.04911/","[Portrait of Stan Kenton and Pete Rugolo, 1947 or 1948]","photo, print, drawing","image","composers;portrait photographs;graphic;conductors (music);kenton, stan;pianists;film negatives;rugolo, pete;cityscape photographs;jazz musicians","1947-01-01","Graphic.   Portrait Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  color. ; 4 x 5 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 174 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.04911","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04911:ver01:0001/full/pct:50.0/0/default.jpg#h=2490&w=1972","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04911:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04911:ver01:0001/full/pct:50.0/0/default.jpg#h=2490&w=1972","gottlieb.04911-0.jpg"
"https://www.loc.gov/item/gottlieb.04931/","[Portrait of Stan Kenton, Pete Rugolo, and Bob Graettinger, Richmond, Va.(?), 1947 or 1948]","photo, print, drawing","image","composers;stan kenton orchestra;portrait photographs;graphic;conductors (music);kenton, stan;jazz musicians;film negatives;rugolo, pete;cityscape photographs;pianists;graettinger, bob","1947-01-01","Graphic.   Portrait Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  color. ; 4 x 5 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 166 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.04931","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04931:ver01:0001/full/pct:50.0/0/default.jpg#h=2526&w=2013","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04931:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04931:ver01:0001/full/pct:50.0/0/default.jpg#h=2526&w=2013","gottlieb.04931-0.jpg"
"https://www.loc.gov/item/gottlieb.11181/","[52nd Street, New York, N.Y., ca. July 1948]","photo, print, drawing","image","film negatives;graphic;cityscape photographs;fifty-second street (new york, n.y.)","1948-01-01","Graphic.   Cityscape Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  color. ; 4 x 5 in. |   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 464 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.11181","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11181:ver01:0001/full/pct:50.0/0/default.jpg#h=1988&w=2513","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11181:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11181:ver01:0001/full/pct:50.0/0/default.jpg#h=1988&w=2513","gottlieb.11181-0.jpg"
"https://www.loc.gov/item/gottlieb.11201/","[52nd Street, New York, N.Y., ca. July 1948]","photo, print, drawing","image","film negatives;graphic;cityscape photographs;fifty-second street (new york, n.y.)","1948-01-01","Graphic.   Cityscape Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  color. ; 4 x 5 in. |   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 464 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.11201","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11201:ver01:0001/full/pct:50.0/0/default.jpg#h=2001&w=2514","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11201:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11201:ver01:0001/full/pct:50.0/0/default.jpg#h=2001&w=2514","gottlieb.11201-0.jpg"
"https://www.loc.gov/item/gottlieb.02801/","[52nd Street, New York, N.Y., ca. 1948]","photo, print, drawing","image","film transparencies;graphic;cityscape photographs;fifty-second street (new york, n.y.)","1948-01-01","Graphic.   Cityscape Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Transparencies-1940-1950..   electronic resource |   1 transparency :  film, color. ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 465 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.02801","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02801:ver01:0001/full/pct:50.0/0/default.jpg#h=1853&w=2417","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02801:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02801:ver01:0001/full/pct:50.0/0/default.jpg#h=1853&w=2417","gottlieb.02801-0.jpg"
"https://www.loc.gov/item/gottlieb.04841/","[Portrait of Stan Kenton and Buddy Childers, Richmond, Va., 1947 or 1948]","photo, print, drawing","image","portrait photographs;graphic;conductors (music);kenton, stan;trumpet players;pianists;childers, buddy;cityscape photographs;film transparencies;jazz musicians","1947-01-01","Graphic.   Portrait Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Transparencies-1940-1950..   electronic resource |   1 transparency :  film, color. ; 4 x 5 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 162 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.04841","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04841:ver01:0001/full/pct:50.0/0/default.jpg#h=2007&w=2514","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04841:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04841:ver01:0001/full/pct:50.0/0/default.jpg#h=2007&w=2514","gottlieb.04841-0.jpg"
"https://www.loc.gov/item/gottlieb.04871/","[Portrait of Stan Kenton and Eddie Safranski, 1947 or 1948]","photo, print, drawing","image","stan kenton orchestra;portrait photographs;graphic;safranski, eddie;conductors (music);kenton, stan;pianists;double bassists;cityscape photographs;film transparencies;jazz musicians","1947-01-01","Graphic.   Portrait Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Transparencies-1940-1950..   electronic resource |   1 transparency :  film, color. ; 4 x 5 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 180 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.04871","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04871:ver01:0001/full/pct:50.0/0/default.jpg#h=2480&w=1959","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04871:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04871:ver01:0001/full/pct:50.0/0/default.jpg#h=2480&w=1959","gottlieb.04871-0.jpg"
"https://www.loc.gov/item/gottlieb.04891/","[Portrait of Stan Kenton and Pete Rugolo, 1947 or 1948]","photo, print, drawing","image","composers;portrait photographs;graphic;conductors (music);kenton, stan;pianists;rugolo, pete;cityscape photographs;film transparencies;jazz musicians","1947-01-01","Graphic.   Portrait Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Transparencies-1940-1950..   electronic resource |   1 transparency :  film, color. ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 174 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.04891","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04891:ver01:0001/full/pct:50.0/0/default.jpg#h=2280&w=1835","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04891:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04891:ver01:0001/full/pct:50.0/0/default.jpg#h=2280&w=1835","gottlieb.04891-0.jpg"
"https://www.loc.gov/item/gottlieb.04921/","[Portrait of Stan Kenton, Pete Rugolo, and Bob Graettinger, Richmond, Va.(?), 1947 or 1948]","photo, print, drawing","image","composers;stan kenton orchestra;portrait photographs;graphic;conductors (music);kenton, stan;jazz musicians;rugolo, pete;cityscape photographs;film transparencies;pianists;graettinger, bob","1947-01-01","Graphic.   Portrait Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Transparencies-1940-1950..   electronic resource |   1 transparency :  film, color. ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 166 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.04921","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04921:ver01:0001/full/pct:50.0/0/default.jpg#h=2390&w=1842","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04921:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-04921:ver01:0001/full/pct:50.0/0/default.jpg#h=2390&w=1842","gottlieb.04921-0.jpg"
"https://www.loc.gov/item/gottlieb.10441/","[Portrait of June Christy, 1947 or 1948]","photo, print, drawing","image","portrait photographs;graphic;christy, june;film transparencies;jazz singers;women jazz musicians;group portraits","1947-01-01","Graphic.   Portrait Photographs-1940-1950..   Group Portraits-1940-1950..   Film Transparencies-1940-1950..   electronic resource |   1 transparency :  film, color. ; 3 1/4 x 4 1/4 in. |   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 068 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.10441","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-10441:ver01:0001/full/pct:50.0/0/default.jpg#h=2405&w=1865","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-10441:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-10441:ver01:0001/full/pct:50.0/0/default.jpg#h=2405&w=1865","gottlieb.10441-0.jpg"
"https://www.loc.gov/item/gottlieb.10451/","[Portrait of June Christy, 1947 or 1948]","photo, print, drawing","image","portrait photographs;graphic;christy, june;film transparencies;jazz singers;women jazz musicians","1947-01-01","Graphic.   Portrait Photographs-1940-1950..   Film Transparencies-1940-1950..   electronic resource |   1 transparency :  film, color. ; 3 1/4 x 4 1/4 in. |   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 069 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.10451","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-10451:ver01:0001/full/pct:50.0/0/default.jpg#h=2373&w=1826","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-10451:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-10451:ver01:0001/full/pct:50.0/0/default.jpg#h=2373&w=1826","gottlieb.10451-0.jpg"
"https://www.loc.gov/item/gottlieb.11171/","[52nd Street, New York, N.Y., ca. July 1948]","photo, print, drawing","image","film transparencies;graphic;cityscape photographs;fifty-second street (new york, n.y.)","1948-01-01","Graphic.   Cityscape Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Transparencies-1940-1950..   electronic resource |   1 transparency :  film, color. ; 3 1/4 x 4 1/4 in. |   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 464 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.11171","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11171:ver01:0001/full/pct:50.0/0/default.jpg#h=1850&w=2387","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11171:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11171:ver01:0001/full/pct:50.0/0/default.jpg#h=1850&w=2387","gottlieb.11171-0.jpg"
"https://www.loc.gov/item/gottlieb.11191/","[52nd Street, New York, N.Y., ca. July 1948]","photo, print, drawing","image","film transparencies;graphic;cityscape photographs;fifty-second street (new york, n.y.)","1948-01-01","Graphic.   Cityscape Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Transparencies-1940-1950..   electronic resource |   1 transparency :  film, color. ; 3 1/4 x 4 1/4 in. |   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 464 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.11191","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11191:ver01:0001/full/pct:50.0/0/default.jpg#h=1843&w=2388","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11191:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11191:ver01:0001/full/pct:50.0/0/default.jpg#h=1843&w=2388","gottlieb.11191-0.jpg"
"https://www.loc.gov/item/gottlieb.11251/","[Portrait of Toots Thielemans, Adele Girard, and Joe Marsala, Onyx, New York, N.Y., ca. 1948]","photo, print, drawing","image","portrait photographs;graphic;clarinetists;film transparencies;onyx;jazz musicians;harpists;marsala, joe;women jazz musicians;thielemans, toots;group portraits;guitarists;girard, adele","1948-01-01","Graphic.   Portrait Photographs-1940-1950..   Group Portraits-1940-1950..   Film Transparencies-1940-1950..   electronic resource |   1 transparency :  film, color. ; 3 1/4 x 4 1/4 in. |   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 507 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.11251","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11251:ver01:0001/full/pct:50.0/0/default.jpg#h=2366&w=1826","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11251:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11251:ver01:0001/full/pct:50.0/0/default.jpg#h=2366&w=1826","gottlieb.11251-0.jpg"
"https://www.loc.gov/item/gottlieb.11261/","[52nd Street, New York, N.Y., ca. 1948]","photo, print, drawing","image","film transparencies;graphic;cityscape photographs;fifty-second street (new york, n.y.)","1948-01-01","Graphic.   Cityscape Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Transparencies-1940-1950..   electronic resource |   1 transparency :  film, color. ; 3 1/4 x 4 1/4 in. |   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 499 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.11261","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11261:ver01:0001/full/pct:50.0/0/default.jpg#h=1799&w=2343","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11261:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11261:ver01:0001/full/pct:50.0/0/default.jpg#h=1799&w=2343","gottlieb.11261-0.jpg"
"https://www.loc.gov/item/gottlieb.11271/","[52nd Street, New York, N.Y., ca. 1948]","photo, print, drawing","image","portrait photographs;graphic;film transparencies;fifty-second street (new york, n.y.)","1948-01-01","Graphic.   Portrait Photographs-1940-1950..   Film Transparencies-1940-1950..   electronic resource |   1 transparency :  film, color. ; 3 1/4 x 4 1/4 in. |   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 501 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.11271","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11271:ver01:0001/full/pct:50.0/0/default.jpg#h=2361&w=1794","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11271:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11271:ver01:0001/full/pct:50.0/0/default.jpg#h=2361&w=1794","gottlieb.11271-0.jpg"
"https://www.loc.gov/item/gottlieb.11281/","[Portrait of Lois de Fee, Club Nocturne, New York, N.Y., ca. July 1948]","photo, print, drawing","image","portrait photographs;graphic;music-halls (variety-theaters, cabarets, etc.);dancers;film transparencies;de fee, lois;fifty-second street (new york, n.y.);group portraits;club nocturne","1948-01-01","Graphic.   Portrait Photographs-1940-1950..   Group Portraits-1940-1950..   Film Transparencies-1940-1950..   electronic resource |   1 transparency :  film, color. ; 3 1/4 x 4 1/4 in. |   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 502 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.11281","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11281:ver01:0001/full/pct:50.0/0/default.jpg#h=2395&w=1850","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11281:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-11281:ver01:0001/full/pct:50.0/0/default.jpg#h=2395&w=1850","gottlieb.11281-0.jpg"
